"ID","lift","sq_mtrs","floor_build","available","log_cfees","stairs","hc","log_age","sell_price","logp_mq","baths_n","rooms_n","energy_class_1","energy_class_3","energy_class_4","energy_class_5","energy_class_6","energy_class_7","energy_class_8","cond_1","cond_2","cond_3","cond_4","cp_box","cp_shared","nord","est","sud","ovest","centro","feat_security_door","feat_centralized_tv_system","feat_optic_fiber","feat_balcony","feat_cellar","feat_video_entryphone","feat_electric_gate","feat_shared_garden","feat_full_day_concierge","feat_double_exposure"
6179,1,85,23,1,5.303305,4,1,4.394449,450000,8.574352,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
6180,0,80,19,1,5.455321,2,1,4.615121,535000,8.807995,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
6181,1,60,21,1,4.70953,11,1,4.26268,398000,8.799863,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
6182,1,160,1,1,6.042633,2,1,4.615121,1440000,9.10498,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
6183,1,53,12,0,4.795791,3,0,3.295837,185000,8.157819,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
6184,1,155,19,1,5.942799,2,1,4.26268,1320000,9.049717,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
6185,0,100,12,1,4.219508,11,0,4.51086,369000,8.213382,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
6186,1,62,24,0,5.01728,8,1,4.26268,269000,8.375332,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
6187,1,40,23,0,4.615121,7,1,3.931826,238000,8.691146,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6188,1,56,20,1,5.01728,3,1,4.26268,198000,8.170671,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
6189,1,38,22,1,4.394449,8,1,4.343805,225000,8.68627,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6190,1,63,22,1,4.836282,4,1,4.26268,3e+05,8.468403,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
6191,0,50,19,1,4.394449,5,0,4.26268,239000,8.472196,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
6192,1,165,21,1,6.12905,6,1,4.26268,1770000,9.280545,2,4,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6193,1,53,23,1,4.70953,5,1,4.26268,398000,8.923915,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
6194,1,175,22,1,6.165418,7,1,4.51086,1180000,8.816239,2,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
6195,1,68,24,1,5.303305,5,1,4.110874,245000,8.189506,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0
6196,1,140,22,1,5.455321,6,1,4.394449,1050000,8.922658,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0
6197,0,90,20,1,5.342334,2,1,4.26268,275000,8.024717,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
6198,1,50,23,1,5.214936,3,1,4.26268,229000,8.429454,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
6199,1,160,20,1,5.70711,3,0,4.276666,990000,8.730286,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0
6200,1,70,22,1,4.94876,7,1,4.110874,280000,8.29405,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0
6201,1,120,24,1,5.111988,7,0,3.931826,330000,7.919356,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
6202,0,58,12,1,4.70953,2,0,1.94591,395000,8.826198,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
6203,1,65,23,1,4.615121,2,1,3.931826,210000,8.080476,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6204,0,75,12,1,5.252273,11,0,2.079442,320000,8.358588,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
6205,1,88,20,1,5.303305,4,1,4.663439,640000,8.891887,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
6206,1,150,21,1,4.615121,2,0,3.931826,460000,8.028346,2,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
6207,0,140,19,1,3.713572,2,0,4.394449,220000,7.35974,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1
6208,1,110,22,1,5.70711,7,1,4.110874,518000,8.45725,2,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1
6209,1,40,18,1,4.615121,2,1,1.94591,265000,8.798606,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6210,1,75,21,1,5.252273,4,1,4.025352,187000,7.821376,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
6211,1,105,20,1,4.691348,5,0,3.713572,259000,7.810623,2,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
6212,1,133,20,1,5.252273,5,0,1.791759,1237000,9.137851,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
6213,0,45,19,1,4.615121,3,0,4.394449,360000,8.987197,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
6214,1,115,19,0,5.525453,3,1,4.110874,280000,7.797613,2,4,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6215,1,55,18,1,4.615121,2,0,4.615121,279000,8.531634,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
6216,1,106,23,1,5.525453,5,1,4.127134,360000,8.13042,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
6217,1,81,1,1,5.303305,2,1,4.26268,420000,8.553561,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
6218,1,110,21,1,5.968708,3,1,4.26268,840000,8.940677,2,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
6219,1,65,22,1,5.303305,4,1,4.26268,450000,8.842616,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
6220,1,87,23,1,5.303305,9,1,4.26268,499000,8.654453,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0
6221,1,70,22,1,5.525453,6,1,4.26268,450000,8.768508,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
6222,1,115,20,1,5.556828,4,1,4.26268,570000,8.50846,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1
6223,1,125,19,0,5.929589,2,1,4.875197,820000,8.788746,2,4,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
6224,1,110,1,1,5.525453,2,1,4.26268,360000,8.093379,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6225,1,133,20,1,5.252273,2,1,2.079442,680000,8.539499,3,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
6226,1,70,22,1,5.303305,4,1,4.189655,175000,7.824046,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
6227,1,139,20,1,5.70711,4,1,4.615121,1330000,9.166216,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
6228,1,150,19,1,5.398163,2,1,4.875197,1100000,8.900185,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1
6229,0,85,18,0,4.615121,4,0,4.26268,310000,8.201676,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6230,1,80,19,1,4.51086,3,0,4.615121,570000,8.871365,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
6231,0,65,22,1,4.836282,2,1,2.079442,245000,8.234626,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0
6232,1,167,24,1,6.369901,9,1,4.26268,830000,8.511187,2,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
6233,1,66,24,1,4.70953,7,1,1.94591,385000,8.671344,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
6234,1,60,20,1,4.615121,11,1,4.615121,250000,8.334872,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
6235,1,35,22,1,5.303305,4,1,4.26268,170000,8.488206,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
6236,0,39,1,1,4.615121,2,1,3.951244,139000,8.178668,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
6237,1,100,23,1,5.525453,4,1,4.077537,290000,7.972466,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1
6238,1,99,22,1,5.70711,6,1,4.70953,7e+05,8.863716,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
6239,1,175,20,1,5.01728,5,0,3.367296,410000,7.759126,2,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
6240,1,130,23,1,5.252273,8,1,1.791759,963000,8.910274,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1
6241,1,55,18,1,4.394449,11,0,3.258097,195000,8.173422,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
6242,0,40,1,1,5.252273,2,1,4.189655,167000,8.33687,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6243,1,85,19,0,6.216606,3,1,3.044522,1200000,9.555181,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6244,1,111,22,1,5.252273,6,1,4.234107,298100,7.895654,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
6245,1,54,21,1,5.01728,11,1,3.218876,253800,8.455318,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
6246,1,60,22,1,4.795791,4,0,1.94591,395000,8.792296,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
6247,1,111,19,1,5.01728,2,0,4.875197,960000,9.065158,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
6248,1,52,21,1,4.615121,2,1,4.26268,225000,8.372612,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
6249,1,40,18,1,4.615121,2,1,1.94591,280000,8.853665,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6250,1,55,2,1,5.198497,7,1,4.394449,310000,8.636994,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
6251,0,180,19,1,5.303305,11,0,5.01728,550000,8.024717,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
6252,1,110,18,0,5.01728,2,1,4.51086,660000,8.699515,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6253,1,70,20,1,4.795791,6,0,4.51086,645000,9.12851,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
6254,1,114,24,1,5.525453,9,1,4.110874,340000,8.000502,1,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
6255,1,190,22,1,6.073045,6,1,4.26268,990000,8.558436,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
6256,1,70,20,1,5.303305,4,1,2.639057,339000,8.48526,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
6257,1,107,23,1,5.252273,8,1,2.079442,521000,8.490676,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
6258,0,76,18,1,4.663439,5,1,4.26268,335000,8.391152,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6259,1,64,21,1,5.351858,11,1,4.26268,395000,8.727758,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
6260,0,75,19,1,4.615121,4,0,4.51086,285000,8.242756,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1
6261,1,78,1,1,4.795791,3,0,3.295837,345000,8.394591,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
6262,1,60,23,1,5.123964,3,1,4.394449,335000,8.627541,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
6263,1,107,19,1,5.01728,2,1,4.26268,319000,8.000118,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
6264,0,89,1,1,5.252273,2,0,4.26268,370000,8.332622,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6265,1,115,18,0,5.252273,4,1,1.609438,683000,8.689318,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
6266,1,56,20,1,5.01728,2,0,3.583519,265000,8.462133,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
6267,1,50,20,1,5.01728,4,1,4.110874,219000,8.384804,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0
6268,1,116,18,0,6.216606,3,1,4.875197,990000,9.05187,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
6269,1,72,19,0,4.454347,2,0,4.875197,375000,8.558015,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6270,1,77,23,1,5.379897,2,1,4.330733,693000,9.10498,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0
6271,0,65,18,1,4.430817,2,0,4.51086,199000,8.026673,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6272,1,98,23,1,5.252273,7,1,4.26268,530000,8.595665,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
6273,1,130,23,1,5.673323,2,1,4.394449,690000,8.576912,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0
6274,1,105,22,1,5.680173,2,1,4.394449,420000,8.29405,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1
6275,1,105,19,1,5.673323,11,1,4.394449,344000,8.094437,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
6276,1,67,20,1,5.525453,5,1,4.26268,512000,8.941387,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
6277,1,90,12,1,5.198497,2,0,3.258097,450000,8.517193,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1
6278,0,95,1,1,5.252273,2,0,2.079442,395000,8.332764,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
6279,1,75,20,1,5.303305,2,1,4.564348,295000,8.277243,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
6280,1,80,23,1,5.442418,9,1,4.110874,820000,9.235033,1,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
6281,0,48,12,1,5.252273,11,1,1.94591,205000,8.359564,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6282,1,128,20,1,5.525453,6,1,2.772589,895000,8.852549,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0
6283,1,110,20,1,5.70711,3,1,4.394449,1050000,9.16382,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6284,1,90,23,1,5.252273,9,1,4.26268,623000,8.842492,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
6285,1,90,21,1,5.252273,2,1,4.26268,431000,8.474054,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
6286,1,53,23,1,4.615121,3,0,4.26268,310000,8.674036,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6287,1,65,18,0,4.912655,2,0,3.713572,255000,8.274632,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
6288,1,142,22,1,5.252273,5,1,1.94591,585000,8.32354,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0
6289,1,275,21,1,6.111467,2,1,4.70953,2600000,9.154251,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
6290,1,103,22,1,5.442418,8,1,4.26268,478000,8.442637,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
6291,1,100,20,1,5.860786,6,1,4.26268,770000,8.948976,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1
6292,1,81,23,1,5.602119,2,1,4.615121,850000,9.258542,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
6293,1,136,23,1,5.252273,2,1,1.791759,929000,8.829209,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1
6294,0,55,19,1,5.141664,4,1,4.51086,239000,8.376886,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
6295,0,136,19,1,5.802118,5,1,4.330733,498000,8.2057,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
6296,1,48,22,1,4.983607,2,1,4.158883,310000,8.773127,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
6297,1,55,24,1,5.303305,7,0,3.091042,355000,8.77254,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
6298,0,50,18,1,4.615121,2,0,4.875197,227000,8.420682,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
6299,1,161,18,1,6.311735,2,1,3.931826,850000,8.571587,2,5,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
6300,1,200,23,1,6.133398,5,1,4.110874,1690000,9.041922,3,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
6301,1,75,19,1,5.252273,2,1,4.26268,428000,8.64939,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6302,1,100,19,1,5.252273,5,0,4.26268,545000,8.603371,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
6303,1,135,20,0,5.860786,2,1,4.094345,439000,8.08698,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
6304,1,53,21,0,4.394449,6,0,4.51086,259000,8.494291,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
6305,1,190,18,1,6.293419,2,1,3.931826,1350000,8.868591,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1
6306,0,53,12,1,3.931826,3,0,3.637586,225000,8.353564,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6307,1,140,23,1,5.70711,9,1,4.219508,590000,8.346235,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1
6308,1,90,20,1,4.394449,2,1,4.615121,880000,9.187868,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
6309,0,94,1,1,4.615121,11,0,1.94591,755000,8.991178,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
6310,1,55,20,0,4.875197,5,1,4.26268,350000,8.758355,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6311,1,75,22,1,5.252273,7,1,2.079442,561000,8.919988,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
6312,1,130,21,1,5.811141,2,1,4.143135,598000,8.433812,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
6313,1,84,19,0,5.252273,5,1,2.397895,525000,8.740337,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1
6314,1,95,23,1,5.525453,2,1,4.26268,343000,8.191609,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1
6315,1,70,22,1,5.117994,6,1,2.772589,298000,8.356354,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
6316,1,85,23,0,5.351858,5,1,4.26268,565000,8.80193,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
6317,1,115,19,1,5.525453,2,1,4.804021,620000,8.592543,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
6318,1,75,21,1,5.141664,3,1,3.433987,315000,8.34284,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
6319,1,155,22,1,5.993961,3,1,4.26268,580000,8.227358,2,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
6320,1,95,21,1,5.351858,5,1,4.330733,678000,8.873026,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
6321,1,64,19,1,5.252273,11,1,2.079442,290000,8.418753,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0
6322,0,350,19,1,4.615121,2,0,4.26268,1380000,8.279661,4,6,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6323,0,136,18,1,5.993961,11,1,4.615121,750000,8.615174,1,3,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
6324,1,127,23,0,5.525453,4,1,4.110874,350000,7.921501,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
6325,1,43,21,1,4.26268,2,0,4.26268,135000,8.05183,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
